health1_signer1_rep1_glosses/glosses0000 | ΓΕΙΑ
health1_signer4_rep1_glosses/glosses0001 | ΕΓΩ
health1_signer4_rep1_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer4_rep1_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer4_rep1_glosses/glosses0004 | ΠΩΣ;
health1_signer4_rep1_glosses/glosses0005 | ΕΓΩ
health1_signer4_rep1_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer4_rep1_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer4_rep1_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer4_rep1_glosses/glosses0009 | ΤΙ;
health1_signer4_rep1_glosses/glosses0010 | ΕΓΩ
health1_signer4_rep1_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer4_rep1_glosses/glosses0012 | ΣΥΝ
health1_signer4_rep1_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer4_rep1_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer4_rep1_glosses/glosses0015 | ΕΣΥ
health1_signer4_rep1_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer4_rep1_glosses/glosses0017 | ΧΑΠΙ
health1_signer4_rep1_glosses/glosses0018 | ΠΑ
health1_signer4_rep1_glosses/glosses0019 | ΟΧΙ
health1_signer4_rep1_glosses/glosses0020 | ???
health1_signer4_rep1_glosses/glosses0021 | ΕΣΥ
health1_signer4_rep1_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer4_rep1_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer4_rep1_glosses/glosses0024 | ΓΙΑ
health1_signer4_rep1_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer4_rep1_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep1_glosses/glosses0027 | ΝΑΙ
health1_signer4_rep1_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer4_rep1_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer4_rep1_glosses/glosses0030 | ΕΧΩ
health1_signer4_rep1_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer4_rep1_glosses/glosses0032 | ΕΣΥ
health1_signer4_rep1_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer4_rep1_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer4_rep1_glosses/glosses0035 | ΕΧΩ
health1_signer4_rep1_glosses/glosses0036 | ΕΓΩ
health1_signer4_rep1_glosses/glosses0037 | ΘΕΛΩ
health1_signer4_rep1_glosses/glosses0038 | ΣΥΝ
health1_signer4_rep1_glosses/glosses0039 | ΑΙΜΑ
health1_signer4_rep1_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer4_rep1_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer4_rep1_glosses/glosses0042 | ΕΚΕΙ
health1_signer4_rep1_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer4_rep1_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer4_rep1_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer4_rep1_glosses/glosses0046 | ΑΙΜΑ
health1_signer4_rep1_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer4_rep1_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer4_rep1_glosses/glosses0049 | ΚΑΛΟ
health1_signer4_rep1_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep1_glosses/glosses0051 | ΚΑΛΟ
health1_signer4_rep1_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep2_glosses/glosses0000 | ΓΕΙΑ
health1_signer4_rep2_glosses/glosses0001 | ΕΓΩ
health1_signer4_rep2_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer4_rep2_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer4_rep2_glosses/glosses0004 | ΠΩΣ;
health1_signer4_rep2_glosses/glosses0005 | ΕΓΩ
health1_signer4_rep2_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer4_rep2_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer4_rep2_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer4_rep2_glosses/glosses0009 | ΤΙ;
health1_signer4_rep2_glosses/glosses0010 | ΕΓΩ
health1_signer4_rep2_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer4_rep2_glosses/glosses0012 | ΣΥΝ
health1_signer4_rep2_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer4_rep2_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer4_rep2_glosses/glosses0015 | ΕΣΥ
health1_signer4_rep2_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer4_rep2_glosses/glosses0017 | ΧΑΠΙ
health1_signer4_rep2_glosses/glosses0018 | ΠΑ
health1_signer4_rep2_glosses/glosses0019 | ΟΧΙ
health1_signer4_rep2_glosses/glosses0020 | ???
health1_signer4_rep2_glosses/glosses0021 | ΕΣΥ
health1_signer4_rep2_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer4_rep2_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer4_rep2_glosses/glosses0024 | ΓΙΑ
health1_signer4_rep2_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer4_rep2_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep2_glosses/glosses0027 | ΝΑΙ
health1_signer4_rep2_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer4_rep2_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer4_rep2_glosses/glosses0030 | ΕΧΩ
health1_signer4_rep2_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer4_rep2_glosses/glosses0032 | ΕΣΥ
health1_signer4_rep2_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer4_rep2_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer4_rep2_glosses/glosses0035 | ΕΧΩ
health1_signer4_rep2_glosses/glosses0036 | ΕΓΩ
health1_signer4_rep2_glosses/glosses0037 | ΘΕΛΩ
health1_signer4_rep2_glosses/glosses0038 | ΣΥΝ
health1_signer4_rep2_glosses/glosses0039 | ΑΙΜΑ
health1_signer4_rep2_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer4_rep2_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer4_rep2_glosses/glosses0042 | ΕΚΕΙ
health1_signer4_rep2_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer4_rep2_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer4_rep2_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer4_rep2_glosses/glosses0046 | ΑΙΜΑ
health1_signer4_rep2_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer4_rep2_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer4_rep2_glosses/glosses0049 | ΚΑΛΟ
health1_signer4_rep2_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep2_glosses/glosses0051 | ΚΑΛΟ
health1_signer4_rep2_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep3_glosses/glosses0000 | ΓΕΙΑ
health1_signer4_rep3_glosses/glosses0001 | ΕΓΩ
health1_signer4_rep3_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer4_rep3_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer4_rep3_glosses/glosses0004 | ΠΩΣ;
health1_signer4_rep3_glosses/glosses0005 | ΕΓΩ
health1_signer4_rep3_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer4_rep3_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer4_rep3_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer4_rep3_glosses/glosses0009 | ΤΙ;
health1_signer4_rep3_glosses/glosses0010 | ΕΓΩ
health1_signer4_rep3_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer4_rep3_glosses/glosses0012 | ΣΥΝ
health1_signer4_rep3_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer4_rep3_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer4_rep3_glosses/glosses0015 | ΕΣΥ
health1_signer4_rep3_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer4_rep3_glosses/glosses0017 | ΧΑΠΙ
health1_signer4_rep3_glosses/glosses0018 | ΠΑ
health1_signer4_rep3_glosses/glosses0019 | ΟΧΙ
health1_signer4_rep3_glosses/glosses0020 | ???
health1_signer4_rep3_glosses/glosses0021 | ΕΣΥ
health1_signer4_rep3_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer4_rep3_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer4_rep3_glosses/glosses0024 | ΓΙΑ
health1_signer4_rep3_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer4_rep3_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep3_glosses/glosses0027 | ΝΑΙ
health1_signer4_rep3_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer4_rep3_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer4_rep3_glosses/glosses0030 | ΕΧΩ
health1_signer4_rep3_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer4_rep3_glosses/glosses0032 | ΕΣΥ
health1_signer4_rep3_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer4_rep3_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer4_rep3_glosses/glosses0035 | ΕΧΩ
health1_signer4_rep3_glosses/glosses0036 | ΕΓΩ
health1_signer4_rep3_glosses/glosses0037 | ΘΕΛΩ
health1_signer4_rep3_glosses/glosses0038 | ΣΥΝ
health1_signer4_rep3_glosses/glosses0039 | ΑΙΜΑ
health1_signer4_rep3_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer4_rep3_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer4_rep3_glosses/glosses0042 | ΕΚΕΙ
health1_signer4_rep3_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer4_rep3_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer4_rep3_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer4_rep3_glosses/glosses0046 | ΑΙΜΑ
health1_signer4_rep3_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer4_rep3_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer4_rep3_glosses/glosses0049 | ΚΑΛΟ
health1_signer4_rep3_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep3_glosses/glosses0051 | ΚΑΛΟ
health1_signer4_rep3_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep4_glosses/glosses0000 | ΓΕΙΑ
health1_signer4_rep4_glosses/glosses0001 | ΕΓΩ
health1_signer4_rep4_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer4_rep4_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer4_rep4_glosses/glosses0004 | ΠΩΣ;
health1_signer4_rep4_glosses/glosses0005 | ΕΓΩ
health1_signer4_rep4_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer4_rep4_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer4_rep4_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer4_rep4_glosses/glosses0009 | ΤΙ;
health1_signer4_rep4_glosses/glosses0010 | ΕΓΩ
health1_signer4_rep4_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer4_rep4_glosses/glosses0012 | ΣΥΝ
health1_signer4_rep4_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer4_rep4_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer4_rep4_glosses/glosses0015 | ΕΣΥ
health1_signer4_rep4_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer4_rep4_glosses/glosses0017 | ΧΑΠΙ
health1_signer4_rep4_glosses/glosses0018 | ΠΑ
health1_signer4_rep4_glosses/glosses0019 | ΟΧΙ
health1_signer4_rep4_glosses/glosses0020 | ???
health1_signer4_rep4_glosses/glosses0021 | ΕΣΥ
health1_signer4_rep4_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer4_rep4_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer4_rep4_glosses/glosses0024 | ΓΙΑ
health1_signer4_rep4_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer4_rep4_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep4_glosses/glosses0027 | ΝΑΙ
health1_signer4_rep4_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer4_rep4_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer4_rep4_glosses/glosses0030 | ΕΧΩ
health1_signer4_rep4_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer4_rep4_glosses/glosses0032 | ΕΣΥ
health1_signer4_rep4_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer4_rep4_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer4_rep4_glosses/glosses0035 | ΕΧΩ
health1_signer4_rep4_glosses/glosses0036 | ΕΓΩ
health1_signer4_rep4_glosses/glosses0037 | ΘΕΛΩ
health1_signer4_rep4_glosses/glosses0038 | ΣΥΝ
health1_signer4_rep4_glosses/glosses0039 | ΑΙΜΑ
health1_signer4_rep4_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer4_rep4_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer4_rep4_glosses/glosses0042 | ΕΚΕΙ
health1_signer4_rep4_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer4_rep4_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer4_rep4_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer4_rep4_glosses/glosses0046 | ΑΙΜΑ
health1_signer4_rep4_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer4_rep4_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer4_rep4_glosses/glosses0049 | ΚΑΛΟ
health1_signer4_rep4_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep4_glosses/glosses0051 | ΚΑΛΟ
health1_signer4_rep4_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep5_glosses/glosses0000 | ΓΕΙΑ
health1_signer4_rep5_glosses/glosses0001 | ΕΓΩ
health1_signer4_rep5_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer4_rep5_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer4_rep5_glosses/glosses0004 | ΠΩΣ;
health1_signer4_rep5_glosses/glosses0005 | ΕΓΩ
health1_signer4_rep5_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer4_rep5_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer4_rep5_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer4_rep5_glosses/glosses0009 | ΤΙ;
health1_signer4_rep5_glosses/glosses0010 | ΕΓΩ
health1_signer4_rep5_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer4_rep5_glosses/glosses0012 | ΣΥΝ
health1_signer4_rep5_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer4_rep5_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer4_rep5_glosses/glosses0015 | ΕΣΥ
health1_signer4_rep5_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer4_rep5_glosses/glosses0017 | ΧΑΠΙ
health1_signer4_rep5_glosses/glosses0018 | ΠΑ
health1_signer4_rep5_glosses/glosses0019 | ΟΧΙ
health1_signer4_rep5_glosses/glosses0020 | ???
health1_signer4_rep5_glosses/glosses0021 | ΕΣΥ
health1_signer4_rep5_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer4_rep5_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer4_rep5_glosses/glosses0024 | ΓΙΑ
health1_signer4_rep5_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer4_rep5_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep5_glosses/glosses0027 | ΝΑΙ
health1_signer4_rep5_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer4_rep5_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer4_rep5_glosses/glosses0030 | ΕΧΩ
health1_signer4_rep5_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer4_rep5_glosses/glosses0032 | ΕΣΥ
health1_signer4_rep5_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer4_rep5_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer4_rep5_glosses/glosses0035 | ΕΧΩ
health1_signer4_rep5_glosses/glosses0036 | ΕΓΩ
health1_signer4_rep5_glosses/glosses0037 | ΘΕΛΩ
health1_signer4_rep5_glosses/glosses0038 | ΣΥΝ
health1_signer4_rep5_glosses/glosses0039 | ΑΙΜΑ
health1_signer4_rep5_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer4_rep5_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer4_rep5_glosses/glosses0042 | ΕΚΕΙ
health1_signer4_rep5_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer4_rep5_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer4_rep5_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer4_rep5_glosses/glosses0046 | ΑΙΜΑ
health1_signer4_rep5_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer4_rep5_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer4_rep5_glosses/glosses0049 | ΚΑΛΟ
health1_signer4_rep5_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer4_rep5_glosses/glosses0051 | ΚΑΛΟ
health1_signer4_rep5_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer5_rep1_glosses/glosses0000 | ΓΕΙΑ
health1_signer5_rep1_glosses/glosses0001 | ΕΓΩ
health1_signer5_rep1_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer5_rep1_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer5_rep1_glosses/glosses0004 | ΠΩΣ;
health1_signer5_rep1_glosses/glosses0005 | ΕΓΩ
health1_signer5_rep1_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer5_rep1_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer5_rep1_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer5_rep1_glosses/glosses0009 | ΤΙ;
health1_signer5_rep1_glosses/glosses0010 | ΕΓΩ
health1_signer5_rep1_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer5_rep1_glosses/glosses0012 | ΣΥΝ
health1_signer5_rep1_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer5_rep1_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer5_rep1_glosses/glosses0015 | ΕΣΥ
health1_signer5_rep1_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer5_rep1_glosses/glosses0017 | ΧΑΠΙ
health1_signer5_rep1_glosses/glosses0018 | ΠΑ
health1_signer5_rep1_glosses/glosses0019 | ΟΧΙ
health1_signer5_rep1_glosses/glosses0020 | ???
health1_signer5_rep1_glosses/glosses0021 | ΕΣΥ
health1_signer5_rep1_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer5_rep1_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer5_rep1_glosses/glosses0024 | ΓΙΑ
health1_signer5_rep1_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer5_rep1_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep1_glosses/glosses0027 | ΝΑΙ
health1_signer5_rep1_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer5_rep1_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer5_rep1_glosses/glosses0030 | ΕΧΩ
health1_signer5_rep1_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer5_rep1_glosses/glosses0032 | ΕΣΥ
health1_signer5_rep1_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer5_rep1_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer5_rep1_glosses/glosses0035 | ΕΧΩ
health1_signer5_rep1_glosses/glosses0036 | ΕΓΩ
health1_signer5_rep1_glosses/glosses0037 | ΘΕΛΩ
health1_signer5_rep1_glosses/glosses0038 | ΣΥΝ
health1_signer5_rep1_glosses/glosses0039 | ΑΙΜΑ
health1_signer5_rep1_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer5_rep1_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer5_rep1_glosses/glosses0042 | ΕΚΕΙ
health1_signer5_rep1_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer5_rep1_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer5_rep1_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer5_rep1_glosses/glosses0046 | ΑΙΜΑ
health1_signer5_rep1_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer5_rep1_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer5_rep1_glosses/glosses0049 | ΚΑΛΟ
health1_signer5_rep1_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer5_rep1_glosses/glosses0051 | ΚΑΛΟ
health1_signer5_rep1_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer5_rep2_glosses/glosses0000 | ΓΕΙΑ
health1_signer5_rep2_glosses/glosses0001 | ΕΓΩ
health1_signer5_rep2_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer5_rep2_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer5_rep2_glosses/glosses0004 | ΠΩΣ;
health1_signer5_rep2_glosses/glosses0005 | ΕΓΩ
health1_signer5_rep2_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer5_rep2_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer5_rep2_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer5_rep2_glosses/glosses0009 | ΤΙ;
health1_signer5_rep2_glosses/glosses0010 | ΕΓΩ
health1_signer5_rep2_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer5_rep2_glosses/glosses0012 | ΣΥΝ
health1_signer5_rep2_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer5_rep2_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer5_rep2_glosses/glosses0015 | ΕΣΥ
health1_signer5_rep2_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer5_rep2_glosses/glosses0017 | ΧΑΠΙ
health1_signer5_rep2_glosses/glosses0018 | ΠΑ
health1_signer5_rep2_glosses/glosses0019 | ΟΧΙ
health1_signer5_rep2_glosses/glosses0020 | ???
health1_signer5_rep2_glosses/glosses0021 | ΕΣΥ
health1_signer5_rep2_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer5_rep2_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer5_rep2_glosses/glosses0024 | ΓΙΑ
health1_signer5_rep2_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer5_rep2_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep2_glosses/glosses0027 | ΝΑΙ
health1_signer5_rep2_glosses/glosses0028 | ΓΙΑΤΡΟΣ
health1_signer5_rep2_glosses/glosses0029 | ΜΕΘΑΥΡΙΟ
health1_signer5_rep2_glosses/glosses0030 | ΕΧΩ
health1_signer5_rep2_glosses/glosses0031 | ΠΡΕΠΕΙ
health1_signer5_rep2_glosses/glosses0032 | ΕΣΥ
health1_signer5_rep2_glosses/glosses0033 | ΒΙΒΛΙΟ
health1_signer5_rep2_glosses/glosses0034 | ΥΓΕΙΑ
health1_signer5_rep2_glosses/glosses0035 | ΕΧΩ
health1_signer5_rep2_glosses/glosses0036 | ΕΓΩ
health1_signer5_rep2_glosses/glosses0037 | ΘΕΛΩ
health1_signer5_rep2_glosses/glosses0038 | ΣΥΝ
health1_signer5_rep2_glosses/glosses0039 | ΑΙΜΑ
health1_signer5_rep2_glosses/glosses0040 | ΕΞΕΤΑΣΗ
health1_signer5_rep2_glosses/glosses0041 | ΓΙΑΤΡΟΣ
health1_signer5_rep2_glosses/glosses0042 | ΕΚΕΙ
health1_signer5_rep2_glosses/glosses0043 | ΒΙΒΛΙΟ
health1_signer5_rep2_glosses/glosses0044 | ΥΓΕΙΑ
health1_signer5_rep2_glosses/glosses0045 | ΓΡΑΦΩ
health1_signer5_rep2_glosses/glosses0046 | ΑΙΜΑ
health1_signer5_rep2_glosses/glosses0047 | ΕΞΕΤΑΣΗ
health1_signer5_rep2_glosses/glosses0048 | ΕΝΤΑΞΕΙ
health1_signer5_rep2_glosses/glosses0049 | ΚΑΛΟ
health1_signer5_rep2_glosses/glosses0050 | ΑΠΟΓΕΥΜΑ
health1_signer5_rep2_glosses/glosses0051 | ΚΑΛΟ
health1_signer5_rep2_glosses/glosses0052 | ΑΠΟΓΕΥΜΑ
health1_signer5_rep3_glosses/glosses0000 | ΓΕΙΑ
health1_signer5_rep3_glosses/glosses0001 | ΕΓΩ
health1_signer5_rep3_glosses/glosses0002 | ΜΠΟΡΩ
health1_signer5_rep3_glosses/glosses0003 | ΒΟΗΘΕΙΑ
health1_signer5_rep3_glosses/glosses0004 | ΠΩΣ;
health1_signer5_rep3_glosses/glosses0005 | ΕΓΩ
health1_signer5_rep3_glosses/glosses0006 | ΧΡΕΙΑΖΟΜΑΙ
health1_signer5_rep3_glosses/glosses0007 | ΓΙΑΤΡΟΣ
health1_signer5_rep3_glosses/glosses0008 | ΠΡΟΒΛΗΜΑ
health1_signer5_rep3_glosses/glosses0009 | ΤΙ;
health1_signer5_rep3_glosses/glosses0010 | ΕΓΩ
health1_signer5_rep3_glosses/glosses0011 | ΖΑΛΑΔΑ
health1_signer5_rep3_glosses/glosses0012 | ΣΥΝ
health1_signer5_rep3_glosses/glosses0013 | ΣΤΟΜΑΧΙ
health1_signer5_rep3_glosses/glosses0014 | ΠΟΝΑΩ
health1_signer5_rep3_glosses/glosses0015 | ΕΣΥ
health1_signer5_rep3_glosses/glosses0016 | ΦΑΡΜΑΚΟ
health1_signer5_rep3_glosses/glosses0017 | ΧΑΠΙ
health1_signer5_rep3_glosses/glosses0018 | ΠΑ
health1_signer5_rep3_glosses/glosses0019 | ΟΧΙ
health1_signer5_rep3_glosses/glosses0020 | ???
health1_signer5_rep3_glosses/glosses0021 | ΕΣΥ
health1_signer5_rep3_glosses/glosses0022 | ΡΑΝΤΕΒΟΥ
health1_signer5_rep3_glosses/glosses0023 | ΚΡΑΤΗΣΗ
health1_signer5_rep3_glosses/glosses0024 | ΓΙΑ
health1_signer5_rep3_glosses/glosses0025 | ΓΙΑΤΡΟΣ
health1_signer5_rep3_glosses/glosses0026 | ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep3_glosses/glosses0027 | ΝΑΙ
