kep3_signer1_rep1_glosses/glosses0000 | ΓΕΙΑ
kep3_signer3_rep3_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer3_rep3_glosses/glosses0003 | ΒΟΗΘΕΙΑ
kep3_signer3_rep3_glosses/glosses0004 | ΕΓΩ
kep3_signer3_rep3_glosses/glosses0005 | ΘΕΛΩ
kep3_signer3_rep3_glosses/glosses0006 | ΑΙΤΗΣΗ
kep3_signer3_rep3_glosses/glosses0007 | ΑΠΟΓΡΑΦΗ
kep3_signer3_rep3_glosses/glosses0008 | ΕΚΕΙ
kep3_signer3_rep3_glosses/glosses0009 | ΕΝΣΗΜΑ
kep3_signer3_rep3_glosses/glosses0010 | ΙΚΑ
kep3_signer3_rep3_glosses/glosses0011 | ΕΣΥ
kep3_signer3_rep3_glosses/glosses0012 | ΕΧΩ
kep3_signer3_rep3_glosses/glosses0013 | ΒΕΒΑΙΩΣΗ
kep3_signer3_rep3_glosses/glosses0014 | ΑΦΕΝΤΙΚΟ
kep3_signer3_rep3_glosses/glosses0015 | ΝΑΙ
kep3_signer3_rep3_glosses/glosses0016 | ΕΣΥ
kep3_signer3_rep3_glosses/glosses0017 | ΔΟΥΛΕΙΑ
kep3_signer3_rep3_glosses/glosses0018 | ΠΡΩΤΗ_ΦΟΡΑ
kep3_signer3_rep3_glosses/glosses0019 | ΟΧΙ
kep3_signer3_rep3_glosses/glosses0020 | ΕΣΥ
kep3_signer3_rep3_glosses/glosses0021 | ΕΧΩ
kep3_signer3_rep3_glosses/glosses0022 | ΒΕΒΑΙΩΣΗ
kep3_signer3_rep3_glosses/glosses0023 | ΑΣΦΑΛΕΙΑ
kep3_signer3_rep3_glosses/glosses0024 | ΕΝΣΗΜΑ
kep3_signer3_rep3_glosses/glosses0025 | empty
kep3_signer3_rep3_glosses/glosses0026 | ΝΑΙ
kep3_signer3_rep3_glosses/glosses0027 | ΕΣΥ
kep3_signer3_rep3_glosses/glosses0028 | ΕΧΩ
kep3_signer3_rep3_glosses/glosses0029 | ΑΠΟΔΕΙΞΗ
kep3_signer3_rep3_glosses/glosses0030 | ΣΠΙΤΙ
kep3_signer3_rep3_glosses/glosses0031 | ΝΑΙ
kep3_signer3_rep3_glosses/glosses0032 | ΛΟΓΑΡΙΑΣΜΟΣ
kep3_signer3_rep3_glosses/glosses0033 | ΔΕΗ
kep3_signer3_rep3_glosses/glosses0034 | ΕΣΥ
kep3_signer3_rep3_glosses/glosses0035 | ΜΠΟΡΩ
kep3_signer3_rep3_glosses/glosses0036 | ΑΦΜ
kep3_signer3_rep3_glosses/glosses0037 | ΔΙΚΟ_ΣΟΥ
kep3_signer3_rep3_glosses/glosses0038 | ΕΣΥ_ΔΙΝΩ_ΕΜΕΝΑ
kep3_signer3_rep3_glosses/glosses0039 | ΝΑΙ
kep3_signer3_rep3_glosses/glosses0040 | ΟΡΙΣΤΕ
kep3_signer3_rep3_glosses/glosses0041 | ΚΑΛΟ
kep3_signer3_rep3_glosses/glosses0042 | ΕΥΧΑΡΙΣΤΩ
kep3_signer3_rep3_glosses/glosses0043 | ΕΓΩ
kep3_signer3_rep3_glosses/glosses0044 | ΚΑΙΝΟΥΡΙΟ
kep3_signer3_rep3_glosses/glosses0045 | ΒΙΒΛΙΟ
kep3_signer3_rep3_glosses/glosses0046 | ΕΝΣΗΜΑ
kep3_signer3_rep3_glosses/glosses0047 | ΙΚΑ
kep3_signer3_rep3_glosses/glosses0048 | ΟΧΙ
kep3_signer3_rep3_glosses/glosses0049 | ΕΣΥ
kep3_signer3_rep3_glosses/glosses0050 | ΔΙΑΤΗΡΩ
kep3_signer3_rep3_glosses/glosses0051 | ΠΑΛΙΟ
kep3_signer3_rep3_glosses/glosses0052 | ΒΙΒΛΙΟ
kep3_signer3_rep3_glosses/glosses0053 | ΕΝΣΗΜΑ
kep3_signer3_rep3_glosses/glosses0054 | ΙΚΑ
kep3_signer3_rep3_glosses/glosses0055 | ΚΑΛΟ
kep3_signer3_rep3_glosses/glosses0056 | ΕΓΩ
kep3_signer3_rep3_glosses/glosses0057 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer3_rep3_glosses/glosses0058 | ΤΙΠΟΤΑ
kep3_signer3_rep3_glosses/glosses0059 | ΕΥΧΑΡΙΣΤΩ
kep3_signer3_rep3_glosses/glosses0060 | ΠΟΛΥ
kep3_signer3_rep3_glosses/glosses0061 | ΚΑΛΟ
kep3_signer3_rep3_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
kep3_signer3_rep4_glosses/glosses0000 | ΓΕΙΑ
kep3_signer3_rep4_glosses/glosses0001 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer3_rep4_glosses/glosses0003 | ΒΟΗΘΕΙΑ
kep3_signer3_rep4_glosses/glosses0004 | ΕΓΩ
kep3_signer3_rep4_glosses/glosses0005 | ΘΕΛΩ
kep3_signer3_rep4_glosses/glosses0006 | ΑΙΤΗΣΗ
kep3_signer3_rep4_glosses/glosses0007 | ΑΠΟΓΡΑΦΗ
kep3_signer3_rep4_glosses/glosses0008 | ΕΚΕΙ
kep3_signer3_rep4_glosses/glosses0009 | ΕΝΣΗΜΑ
kep3_signer3_rep4_glosses/glosses0010 | ΙΚΑ
kep3_signer3_rep4_glosses/glosses0011 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0012 | ΕΧΩ
kep3_signer3_rep4_glosses/glosses0013 | ΒΕΒΑΙΩΣΗ
kep3_signer3_rep4_glosses/glosses0014 | ΑΦΕΝΤΙΚΟ
kep3_signer3_rep4_glosses/glosses0015 | ΝΑΙ
kep3_signer3_rep4_glosses/glosses0016 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0017 | ΔΟΥΛΕΙΑ
kep3_signer3_rep4_glosses/glosses0018 | ΠΡΩΤΗ_ΦΟΡΑ
kep3_signer3_rep4_glosses/glosses0019 | ΟΧΙ
kep3_signer3_rep4_glosses/glosses0020 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0021 | ΕΧΩ
kep3_signer3_rep4_glosses/glosses0022 | ΒΕΒΑΙΩΣΗ
kep3_signer3_rep4_glosses/glosses0023 | ΑΣΦΑΛΕΙΑ
kep3_signer3_rep4_glosses/glosses0024 | ΕΝΣΗΜΑ
kep3_signer3_rep4_glosses/glosses0025 | empty
kep3_signer3_rep4_glosses/glosses0026 | ΝΑΙ
kep3_signer3_rep4_glosses/glosses0027 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0028 | ΕΧΩ
kep3_signer3_rep4_glosses/glosses0029 | ΑΠΟΔΕΙΞΗ
kep3_signer3_rep4_glosses/glosses0030 | ΣΠΙΤΙ
kep3_signer3_rep4_glosses/glosses0031 | ΝΑΙ
kep3_signer3_rep4_glosses/glosses0032 | ΛΟΓΑΡΙΑΣΜΟΣ
kep3_signer3_rep4_glosses/glosses0033 | ΔΕΗ
kep3_signer3_rep4_glosses/glosses0034 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0035 | ΜΠΟΡΩ
kep3_signer3_rep4_glosses/glosses0036 | ΑΦΜ
kep3_signer3_rep4_glosses/glosses0037 | ΔΙΚΟ_ΣΟΥ
kep3_signer3_rep4_glosses/glosses0038 | ΕΣΥ_ΔΙΝΩ_ΕΜΕΝΑ
kep3_signer3_rep4_glosses/glosses0039 | ΝΑΙ
kep3_signer3_rep4_glosses/glosses0040 | ΟΡΙΣΤΕ
kep3_signer3_rep4_glosses/glosses0041 | ΚΑΛΟ
kep3_signer3_rep4_glosses/glosses0042 | ΕΥΧΑΡΙΣΤΩ
kep3_signer3_rep4_glosses/glosses0043 | ΕΓΩ
kep3_signer3_rep4_glosses/glosses0044 | ΚΑΙΝΟΥΡΙΟ
kep3_signer3_rep4_glosses/glosses0045 | ΒΙΒΛΙΟ
kep3_signer3_rep4_glosses/glosses0046 | ΕΝΣΗΜΑ
kep3_signer3_rep4_glosses/glosses0047 | ΙΚΑ
kep3_signer3_rep4_glosses/glosses0048 | ΟΧΙ
kep3_signer3_rep4_glosses/glosses0049 | ΕΣΥ
kep3_signer3_rep4_glosses/glosses0050 | ΔΙΑΤΗΡΩ
kep3_signer3_rep4_glosses/glosses0051 | ΠΑΛΙΟ
kep3_signer3_rep4_glosses/glosses0052 | ΒΙΒΛΙΟ
kep3_signer3_rep4_glosses/glosses0053 | ΕΝΣΗΜΑ
kep3_signer3_rep4_glosses/glosses0054 | ΙΚΑ
kep3_signer3_rep4_glosses/glosses0055 | ΚΑΛΟ
kep3_signer3_rep4_glosses/glosses0056 | ΕΓΩ
kep3_signer3_rep4_glosses/glosses0057 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer3_rep4_glosses/glosses0058 | ΤΙΠΟΤΑ
kep3_signer3_rep4_glosses/glosses0059 | ΕΥΧΑΡΙΣΤΩ
kep3_signer3_rep4_glosses/glosses0060 | ΠΟΛΥ
kep3_signer3_rep4_glosses/glosses0061 | ΚΑΛΟ
kep3_signer3_rep4_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
kep3_signer3_rep5_glosses/glosses0000 | ΓΕΙΑ
kep3_signer3_rep5_glosses/glosses0001 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer3_rep5_glosses/glosses0003 | ΒΟΗΘΕΙΑ
kep3_signer3_rep5_glosses/glosses0004 | ΕΓΩ
kep3_signer3_rep5_glosses/glosses0005 | ΘΕΛΩ
kep3_signer3_rep5_glosses/glosses0006 | ΑΙΤΗΣΗ
kep3_signer3_rep5_glosses/glosses0007 | ΑΠΟΓΡΑΦΗ
kep3_signer3_rep5_glosses/glosses0008 | ΕΚΕΙ
kep3_signer3_rep5_glosses/glosses0009 | ΕΝΣΗΜΑ
kep3_signer3_rep5_glosses/glosses0010 | ΙΚΑ
kep3_signer3_rep5_glosses/glosses0011 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0012 | ΕΧΩ
kep3_signer3_rep5_glosses/glosses0013 | ΒΕΒΑΙΩΣΗ
kep3_signer3_rep5_glosses/glosses0014 | ΑΦΕΝΤΙΚΟ
kep3_signer3_rep5_glosses/glosses0015 | ΝΑΙ
kep3_signer3_rep5_glosses/glosses0016 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0017 | ΔΟΥΛΕΙΑ
kep3_signer3_rep5_glosses/glosses0018 | ΠΡΩΤΗ_ΦΟΡΑ
kep3_signer3_rep5_glosses/glosses0019 | ΟΧΙ
kep3_signer3_rep5_glosses/glosses0020 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0021 | ΕΧΩ
kep3_signer3_rep5_glosses/glosses0022 | ΒΕΒΑΙΩΣΗ
kep3_signer3_rep5_glosses/glosses0023 | ΑΣΦΑΛΕΙΑ
kep3_signer3_rep5_glosses/glosses0024 | ΕΝΣΗΜΑ
kep3_signer3_rep5_glosses/glosses0025 | empty
kep3_signer3_rep5_glosses/glosses0026 | ΝΑΙ
kep3_signer3_rep5_glosses/glosses0027 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0028 | ΕΧΩ
kep3_signer3_rep5_glosses/glosses0029 | ΑΠΟΔΕΙΞΗ
kep3_signer3_rep5_glosses/glosses0030 | ΣΠΙΤΙ
kep3_signer3_rep5_glosses/glosses0031 | ΝΑΙ
kep3_signer3_rep5_glosses/glosses0032 | ΛΟΓΑΡΙΑΣΜΟΣ
kep3_signer3_rep5_glosses/glosses0033 | ΔΕΗ
kep3_signer3_rep5_glosses/glosses0034 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0035 | ΜΠΟΡΩ
kep3_signer3_rep5_glosses/glosses0036 | ΑΦΜ
kep3_signer3_rep5_glosses/glosses0037 | ΔΙΚΟ_ΣΟΥ
kep3_signer3_rep5_glosses/glosses0038 | ΕΣΥ_ΔΙΝΩ_ΕΜΕΝΑ
kep3_signer3_rep5_glosses/glosses0039 | ΝΑΙ
kep3_signer3_rep5_glosses/glosses0040 | ΟΡΙΣΤΕ
kep3_signer3_rep5_glosses/glosses0041 | ΚΑΛΟ
kep3_signer3_rep5_glosses/glosses0042 | ΕΥΧΑΡΙΣΤΩ
kep3_signer3_rep5_glosses/glosses0043 | ΕΓΩ
kep3_signer3_rep5_glosses/glosses0044 | ΚΑΙΝΟΥΡΙΟ
kep3_signer3_rep5_glosses/glosses0045 | ΒΙΒΛΙΟ
kep3_signer3_rep5_glosses/glosses0046 | ΕΝΣΗΜΑ
kep3_signer3_rep5_glosses/glosses0047 | ΙΚΑ
kep3_signer3_rep5_glosses/glosses0048 | ΟΧΙ
kep3_signer3_rep5_glosses/glosses0049 | ΕΣΥ
kep3_signer3_rep5_glosses/glosses0050 | ΔΙΑΤΗΡΩ
kep3_signer3_rep5_glosses/glosses0051 | ΠΑΛΙΟ
kep3_signer3_rep5_glosses/glosses0052 | ΒΙΒΛΙΟ
kep3_signer3_rep5_glosses/glosses0053 | ΕΝΣΗΜΑ
kep3_signer3_rep5_glosses/glosses0054 | ΙΚΑ
kep3_signer3_rep5_glosses/glosses0055 | ΚΑΛΟ
kep3_signer3_rep5_glosses/glosses0056 | ΕΓΩ
kep3_signer3_rep5_glosses/glosses0057 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer3_rep5_glosses/glosses0058 | ΤΙΠΟΤΑ
kep3_signer3_rep5_glosses/glosses0059 | ΕΥΧΑΡΙΣΤΩ
kep3_signer3_rep5_glosses/glosses0060 | ΠΟΛΥ
kep3_signer3_rep5_glosses/glosses0061 | ΚΑΛΟ
kep3_signer3_rep5_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
kep3_signer4_rep1_glosses/glosses0000 | ΓΕΙΑ
kep3_signer4_rep1_glosses/glosses0001 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer4_rep1_glosses/glosses0003 | ΒΟΗΘΕΙΑ
kep3_signer4_rep1_glosses/glosses0004 | ΕΓΩ
kep3_signer4_rep1_glosses/glosses0005 | ΘΕΛΩ
kep3_signer4_rep1_glosses/glosses0006 | ΑΙΤΗΣΗ
kep3_signer4_rep1_glosses/glosses0007 | ΑΠΟΓΡΑΦΗ
kep3_signer4_rep1_glosses/glosses0008 | ΕΚΕΙ
kep3_signer4_rep1_glosses/glosses0009 | ΕΝΣΗΜΑ
kep3_signer4_rep1_glosses/glosses0010 | ΙΚΑ
kep3_signer4_rep1_glosses/glosses0011 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0012 | ΕΧΩ
kep3_signer4_rep1_glosses/glosses0013 | ΒΕΒΑΙΩΣΗ
kep3_signer4_rep1_glosses/glosses0014 | ΑΦΕΝΤΙΚΟ
kep3_signer4_rep1_glosses/glosses0015 | ΝΑΙ
kep3_signer4_rep1_glosses/glosses0016 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0017 | ΔΟΥΛΕΙΑ
kep3_signer4_rep1_glosses/glosses0018 | ΠΡΩΤΗ_ΦΟΡΑ
kep3_signer4_rep1_glosses/glosses0019 | ΟΧΙ
kep3_signer4_rep1_glosses/glosses0020 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0021 | ΕΧΩ
kep3_signer4_rep1_glosses/glosses0022 | ΒΕΒΑΙΩΣΗ
kep3_signer4_rep1_glosses/glosses0023 | ΑΣΦΑΛΕΙΑ
kep3_signer4_rep1_glosses/glosses0024 | ΕΝΣΗΜΑ
kep3_signer4_rep1_glosses/glosses0025 | empty
kep3_signer4_rep1_glosses/glosses0026 | ΝΑΙ
kep3_signer4_rep1_glosses/glosses0027 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0028 | ΕΧΩ
kep3_signer4_rep1_glosses/glosses0029 | ΑΠΟΔΕΙΞΗ
kep3_signer4_rep1_glosses/glosses0030 | ΣΠΙΤΙ
kep3_signer4_rep1_glosses/glosses0031 | ΝΑΙ
kep3_signer4_rep1_glosses/glosses0032 | ΛΟΓΑΡΙΑΣΜΟΣ
kep3_signer4_rep1_glosses/glosses0033 | ΔΕΗ
kep3_signer4_rep1_glosses/glosses0034 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0035 | ΜΠΟΡΩ
kep3_signer4_rep1_glosses/glosses0036 | ΑΦΜ
kep3_signer4_rep1_glosses/glosses0037 | ΔΙΚΟ_ΣΟΥ
kep3_signer4_rep1_glosses/glosses0038 | ΕΣΥ_ΔΙΝΩ_ΕΜΕΝΑ
kep3_signer4_rep1_glosses/glosses0039 | ΝΑΙ
kep3_signer4_rep1_glosses/glosses0040 | ΟΡΙΣΤΕ
kep3_signer4_rep1_glosses/glosses0041 | ΚΑΛΟ
kep3_signer4_rep1_glosses/glosses0042 | ΕΥΧΑΡΙΣΤΩ
kep3_signer4_rep1_glosses/glosses0043 | ΕΓΩ
kep3_signer4_rep1_glosses/glosses0044 | ΚΑΙΝΟΥΡΙΟ
kep3_signer4_rep1_glosses/glosses0045 | ΒΙΒΛΙΟ
kep3_signer4_rep1_glosses/glosses0046 | ΕΝΣΗΜΑ
kep3_signer4_rep1_glosses/glosses0047 | ΙΚΑ
kep3_signer4_rep1_glosses/glosses0048 | ΟΧΙ
kep3_signer4_rep1_glosses/glosses0049 | ΕΣΥ
kep3_signer4_rep1_glosses/glosses0050 | ΔΙΑΤΗΡΩ
kep3_signer4_rep1_glosses/glosses0051 | ΠΑΛΙΟ
kep3_signer4_rep1_glosses/glosses0052 | ΒΙΒΛΙΟ
kep3_signer4_rep1_glosses/glosses0053 | ΕΝΣΗΜΑ
kep3_signer4_rep1_glosses/glosses0054 | ΙΚΑ
kep3_signer4_rep1_glosses/glosses0055 | ΚΑΛΟ
kep3_signer4_rep1_glosses/glosses0056 | ΕΓΩ
kep3_signer4_rep1_glosses/glosses0057 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer4_rep1_glosses/glosses0058 | ΤΙΠΟΤΑ
kep3_signer4_rep1_glosses/glosses0059 | ΕΥΧΑΡΙΣΤΩ
kep3_signer4_rep1_glosses/glosses0060 | ΠΟΛΥ
kep3_signer4_rep1_glosses/glosses0061 | ΚΑΛΟ
kep3_signer4_rep1_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
kep3_signer4_rep2_glosses/glosses0000 | ΓΕΙΑ
kep3_signer4_rep2_glosses/glosses0001 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer4_rep2_glosses/glosses0003 | ΒΟΗΘΕΙΑ
kep3_signer4_rep2_glosses/glosses0004 | ΕΓΩ
kep3_signer4_rep2_glosses/glosses0005 | ΘΕΛΩ
kep3_signer4_rep2_glosses/glosses0006 | ΑΙΤΗΣΗ
kep3_signer4_rep2_glosses/glosses0007 | ΑΠΟΓΡΑΦΗ
kep3_signer4_rep2_glosses/glosses0008 | ΕΚΕΙ
kep3_signer4_rep2_glosses/glosses0009 | ΕΝΣΗΜΑ
kep3_signer4_rep2_glosses/glosses0010 | ΙΚΑ
kep3_signer4_rep2_glosses/glosses0011 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0012 | ΕΧΩ
kep3_signer4_rep2_glosses/glosses0013 | ΒΕΒΑΙΩΣΗ
kep3_signer4_rep2_glosses/glosses0014 | ΑΦΕΝΤΙΚΟ
kep3_signer4_rep2_glosses/glosses0015 | ΝΑΙ
kep3_signer4_rep2_glosses/glosses0016 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0017 | ΔΟΥΛΕΙΑ
kep3_signer4_rep2_glosses/glosses0018 | ΠΡΩΤΗ_ΦΟΡΑ
kep3_signer4_rep2_glosses/glosses0019 | ΟΧΙ
kep3_signer4_rep2_glosses/glosses0020 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0021 | ΕΧΩ
kep3_signer4_rep2_glosses/glosses0022 | ΒΕΒΑΙΩΣΗ
kep3_signer4_rep2_glosses/glosses0023 | ΑΣΦΑΛΕΙΑ
kep3_signer4_rep2_glosses/glosses0024 | ΕΝΣΗΜΑ
kep3_signer4_rep2_glosses/glosses0025 | empty
kep3_signer4_rep2_glosses/glosses0026 | ΝΑΙ
kep3_signer4_rep2_glosses/glosses0027 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0028 | ΕΧΩ
kep3_signer4_rep2_glosses/glosses0029 | ΑΠΟΔΕΙΞΗ
kep3_signer4_rep2_glosses/glosses0030 | ΣΠΙΤΙ
kep3_signer4_rep2_glosses/glosses0031 | ΝΑΙ
kep3_signer4_rep2_glosses/glosses0032 | ΛΟΓΑΡΙΑΣΜΟΣ
kep3_signer4_rep2_glosses/glosses0033 | ΔΕΗ
kep3_signer4_rep2_glosses/glosses0034 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0035 | ΜΠΟΡΩ
kep3_signer4_rep2_glosses/glosses0036 | ΑΦΜ
kep3_signer4_rep2_glosses/glosses0037 | ΔΙΚΟ_ΣΟΥ
kep3_signer4_rep2_glosses/glosses0038 | ΕΣΥ_ΔΙΝΩ_ΕΜΕΝΑ
kep3_signer4_rep2_glosses/glosses0039 | ΝΑΙ
kep3_signer4_rep2_glosses/glosses0040 | ΟΡΙΣΤΕ
kep3_signer4_rep2_glosses/glosses0041 | ΚΑΛΟ
kep3_signer4_rep2_glosses/glosses0042 | ΕΥΧΑΡΙΣΤΩ
kep3_signer4_rep2_glosses/glosses0043 | ΕΓΩ
kep3_signer4_rep2_glosses/glosses0044 | ΚΑΙΝΟΥΡΙΟ
kep3_signer4_rep2_glosses/glosses0045 | ΒΙΒΛΙΟ
kep3_signer4_rep2_glosses/glosses0046 | ΕΝΣΗΜΑ
kep3_signer4_rep2_glosses/glosses0047 | ΙΚΑ
kep3_signer4_rep2_glosses/glosses0048 | ΟΧΙ
kep3_signer4_rep2_glosses/glosses0049 | ΕΣΥ
kep3_signer4_rep2_glosses/glosses0050 | ΔΙΑΤΗΡΩ
kep3_signer4_rep2_glosses/glosses0051 | ΠΑΛΙΟ
kep3_signer4_rep2_glosses/glosses0052 | ΒΙΒΛΙΟ
kep3_signer4_rep2_glosses/glosses0053 | ΕΝΣΗΜΑ
kep3_signer4_rep2_glosses/glosses0054 | ΙΚΑ
kep3_signer4_rep2_glosses/glosses0055 | ΚΑΛΟ
kep3_signer4_rep2_glosses/glosses0056 | ΕΓΩ
kep3_signer4_rep2_glosses/glosses0057 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer4_rep2_glosses/glosses0058 | ΤΙΠΟΤΑ
kep3_signer4_rep2_glosses/glosses0059 | ΕΥΧΑΡΙΣΤΩ
kep3_signer4_rep2_glosses/glosses0060 | ΠΟΛΥ
kep3_signer4_rep2_glosses/glosses0061 | ΚΑΛΟ
kep3_signer4_rep2_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
kep3_signer4_rep3_glosses/glosses0000 | ΓΕΙΑ
kep3_signer4_rep3_glosses/glosses0001 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer4_rep3_glosses/glosses0003 | ΒΟΗΘΕΙΑ
kep3_signer4_rep3_glosses/glosses0004 | ΕΓΩ
kep3_signer4_rep3_glosses/glosses0005 | ΘΕΛΩ
kep3_signer4_rep3_glosses/glosses0006 | ΑΙΤΗΣΗ
kep3_signer4_rep3_glosses/glosses0007 | ΑΠΟΓΡΑΦΗ
kep3_signer4_rep3_glosses/glosses0008 | ΕΚΕΙ
kep3_signer4_rep3_glosses/glosses0009 | ΕΝΣΗΜΑ
kep3_signer4_rep3_glosses/glosses0010 | ΙΚΑ
kep3_signer4_rep3_glosses/glosses0011 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0012 | ΕΧΩ
kep3_signer4_rep3_glosses/glosses0013 | ΒΕΒΑΙΩΣΗ
kep3_signer4_rep3_glosses/glosses0014 | ΑΦΕΝΤΙΚΟ
kep3_signer4_rep3_glosses/glosses0015 | ΝΑΙ
kep3_signer4_rep3_glosses/glosses0016 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0017 | ΔΟΥΛΕΙΑ
kep3_signer4_rep3_glosses/glosses0018 | ΠΡΩΤΗ_ΦΟΡΑ
kep3_signer4_rep3_glosses/glosses0019 | ΟΧΙ
kep3_signer4_rep3_glosses/glosses0020 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0021 | ΕΧΩ
kep3_signer4_rep3_glosses/glosses0022 | ΒΕΒΑΙΩΣΗ
kep3_signer4_rep3_glosses/glosses0023 | ΑΣΦΑΛΕΙΑ
kep3_signer4_rep3_glosses/glosses0024 | ΕΝΣΗΜΑ
kep3_signer4_rep3_glosses/glosses0025 | empty
kep3_signer4_rep3_glosses/glosses0026 | ΝΑΙ
kep3_signer4_rep3_glosses/glosses0027 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0028 | ΕΧΩ
kep3_signer4_rep3_glosses/glosses0029 | ΑΠΟΔΕΙΞΗ
kep3_signer4_rep3_glosses/glosses0030 | ΣΠΙΤΙ
kep3_signer4_rep3_glosses/glosses0031 | ΝΑΙ
kep3_signer4_rep3_glosses/glosses0032 | ΛΟΓΑΡΙΑΣΜΟΣ
kep3_signer4_rep3_glosses/glosses0033 | ΔΕΗ
kep3_signer4_rep3_glosses/glosses0034 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0035 | ΜΠΟΡΩ
kep3_signer4_rep3_glosses/glosses0036 | ΑΦΜ
kep3_signer4_rep3_glosses/glosses0037 | ΔΙΚΟ_ΣΟΥ
kep3_signer4_rep3_glosses/glosses0038 | ΕΣΥ_ΔΙΝΩ_ΕΜΕΝΑ
kep3_signer4_rep3_glosses/glosses0039 | ΝΑΙ
kep3_signer4_rep3_glosses/glosses0040 | ΟΡΙΣΤΕ
kep3_signer4_rep3_glosses/glosses0041 | ΚΑΛΟ
kep3_signer4_rep3_glosses/glosses0042 | ΕΥΧΑΡΙΣΤΩ
kep3_signer4_rep3_glosses/glosses0043 | ΕΓΩ
kep3_signer4_rep3_glosses/glosses0044 | ΚΑΙΝΟΥΡΙΟ
kep3_signer4_rep3_glosses/glosses0045 | ΒΙΒΛΙΟ
kep3_signer4_rep3_glosses/glosses0046 | ΕΝΣΗΜΑ
kep3_signer4_rep3_glosses/glosses0047 | ΙΚΑ
kep3_signer4_rep3_glosses/glosses0048 | ΟΧΙ
kep3_signer4_rep3_glosses/glosses0049 | ΕΣΥ
kep3_signer4_rep3_glosses/glosses0050 | ΔΙΑΤΗΡΩ
kep3_signer4_rep3_glosses/glosses0051 | ΠΑΛΙΟ
kep3_signer4_rep3_glosses/glosses0052 | ΒΙΒΛΙΟ
kep3_signer4_rep3_glosses/glosses0053 | ΕΝΣΗΜΑ
kep3_signer4_rep3_glosses/glosses0054 | ΙΚΑ
kep3_signer4_rep3_glosses/glosses0055 | ΚΑΛΟ
kep3_signer4_rep3_glosses/glosses0056 | ΕΓΩ
kep3_signer4_rep3_glosses/glosses0057 | ΧΡΕΙΑΖΟΜΑΙ
kep3_signer4_rep3_glosses/glosses0058 | ΤΙΠΟΤΑ
kep3_signer4_rep3_glosses/glosses0059 | ΕΥΧΑΡΙΣΤΩ
kep3_signer4_rep3_glosses/glosses0060 | ΠΟΛΥ
kep3_signer4_rep3_glosses/glosses0061 | ΚΑΛΟ
kep3_signer4_rep3_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
kep3_signer4_rep4_glosses/glosses0000 | ΓΕΙΑ
kep3_signer4_rep4_glosses/glosses0001 | ΕΣΥ
kep3_signer4_rep4_glosses/glosses0002 | ΧΡΕΙΑΖΟΜΑΙ
