police5_signer1_rep1_glosses/glosses0000 | ΓΕΙΑ
police5_signer3_rep3_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer3_rep3_glosses/glosses0040 | ???
police5_signer3_rep3_glosses/glosses0041 | ΕΓΩ
police5_signer3_rep3_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer3_rep3_glosses/glosses0043 | 14
police5_signer3_rep3_glosses/glosses0044 | ???
police5_signer3_rep3_glosses/glosses0045 | 30
police5_signer3_rep3_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer3_rep3_glosses/glosses0047 | ΕΣΥ
police5_signer3_rep3_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer3_rep3_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer3_rep3_glosses/glosses0050 | 3
police5_signer3_rep3_glosses/glosses0051 | ΕΥΡΩ
police5_signer3_rep3_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer3_rep3_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer3_rep3_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer3_rep3_glosses/glosses0055 | 3
police5_signer3_rep3_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer3_rep3_glosses/glosses0057 | ΜΕΤΑ
police5_signer3_rep3_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer3_rep3_glosses/glosses0059 | ΠΟΛΥ
police5_signer3_rep3_glosses/glosses0060 | ΠΑΡΑΚΑΛΩ
police5_signer3_rep3_glosses/glosses0061 | ΚΑΛΟ
police5_signer3_rep3_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
police5_signer3_rep4_glosses/glosses0000 | ΓΕΙΑ
police5_signer3_rep4_glosses/glosses0001 | ΕΓΩ
police5_signer3_rep4_glosses/glosses0002 | ΜΠΟΡΩ
police5_signer3_rep4_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police5_signer3_rep4_glosses/glosses0004 | ΠΩΣ;
police5_signer3_rep4_glosses/glosses0005 | ΕΓΩ
police5_signer3_rep4_glosses/glosses0006 | ΣΠΟΡ
police5_signer3_rep4_glosses/glosses0007 | ΕΓΩ
police5_signer3_rep4_glosses/glosses0008 | ΧΡΕΙΑΖΟΜΑΙ
police5_signer3_rep4_glosses/glosses0009 | ΑΔΕΙΑ
police5_signer3_rep4_glosses/glosses0010 | ΓΙΑ
police5_signer3_rep4_glosses/glosses0011 | ΟΠΛΟ
police5_signer3_rep4_glosses/glosses0012 | ΕΞΩΤΕΡΙΚΟ
police5_signer3_rep4_glosses/glosses0013 | ΜΕΤΑΦΕΡΩ
police5_signer3_rep4_glosses/glosses0014 | ΕΣΥ
police5_signer3_rep4_glosses/glosses0015 | ΜΕΛΟΣ
police5_signer3_rep4_glosses/glosses0016 | ΕΘΝΙΚΗ
police5_signer3_rep4_glosses/glosses0017 | ΟΜΑΔΑ
police5_signer3_rep4_glosses/glosses0018 | ΝΑΙ
police5_signer3_rep4_glosses/glosses0019 | ΕΓΩ
police5_signer3_rep4_glosses/glosses0020 | ΕΘΝΙΚΗ
police5_signer3_rep4_glosses/glosses0021 | ΟΜΑΔΑ
police5_signer3_rep4_glosses/glosses0022 | ΚΩΦΟΣ
police5_signer3_rep4_glosses/glosses0023 | ΣΚΟΠΟΒΟΛΗ
police5_signer3_rep4_glosses/glosses0024 | ΕΣΥ
police5_signer3_rep4_glosses/glosses0025 | ΒΕΒΑΙΩΣΗ
police5_signer3_rep4_glosses/glosses0026 | ΕΘΝΙΚΗ
police5_signer3_rep4_glosses/glosses0027 | ΟΜΑΔΑ
police5_signer3_rep4_glosses/glosses0028 | ΜΕΛΟΣ
police5_signer3_rep4_glosses/glosses0029 | ΕΧΩ
police5_signer3_rep4_glosses/glosses0030 | ΝΑΙ
police5_signer3_rep4_glosses/glosses0031 | ΣΥΝ
police5_signer3_rep4_glosses/glosses0032 | ΧΑΡΤΙ
police5_signer3_rep4_glosses/glosses0033 | ΡΩΤΑΕΙ_ΕΜΕΝΑ
police5_signer3_rep4_glosses/glosses0034 | ΓΙΑ
police5_signer3_rep4_glosses/glosses0035 | ΣΥΜΜΕΤΕΧΩ
police5_signer3_rep4_glosses/glosses0036 | ΕΣΥ
police5_signer3_rep4_glosses/glosses0037 | ΕΞΩΤΕΡΙΚΟ
police5_signer3_rep4_glosses/glosses0038 | ΕΚΕΙ
police5_signer3_rep4_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer3_rep4_glosses/glosses0040 | ???
police5_signer3_rep4_glosses/glosses0041 | ΕΓΩ
police5_signer3_rep4_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer3_rep4_glosses/glosses0043 | 14
police5_signer3_rep4_glosses/glosses0044 | ???
police5_signer3_rep4_glosses/glosses0045 | 30
police5_signer3_rep4_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer3_rep4_glosses/glosses0047 | ΕΣΥ
police5_signer3_rep4_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer3_rep4_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer3_rep4_glosses/glosses0050 | 3
police5_signer3_rep4_glosses/glosses0051 | ΕΥΡΩ
police5_signer3_rep4_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer3_rep4_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer3_rep4_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer3_rep4_glosses/glosses0055 | 3
police5_signer3_rep4_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer3_rep4_glosses/glosses0057 | ΜΕΤΑ
police5_signer3_rep4_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer3_rep4_glosses/glosses0059 | ΠΟΛΥ
police5_signer3_rep4_glosses/glosses0060 | ΠΑΡΑΚΑΛΩ
police5_signer3_rep4_glosses/glosses0061 | ΚΑΛΟ
police5_signer3_rep4_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
police5_signer3_rep5_glosses/glosses0000 | ΓΕΙΑ
police5_signer3_rep5_glosses/glosses0001 | ΕΓΩ
police5_signer3_rep5_glosses/glosses0002 | ΜΠΟΡΩ
police5_signer3_rep5_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police5_signer3_rep5_glosses/glosses0004 | ΠΩΣ;
police5_signer3_rep5_glosses/glosses0005 | ΕΓΩ
police5_signer3_rep5_glosses/glosses0006 | ΣΠΟΡ
police5_signer3_rep5_glosses/glosses0007 | ΕΓΩ
police5_signer3_rep5_glosses/glosses0008 | ΧΡΕΙΑΖΟΜΑΙ
police5_signer3_rep5_glosses/glosses0009 | ΑΔΕΙΑ
police5_signer3_rep5_glosses/glosses0010 | ΓΙΑ
police5_signer3_rep5_glosses/glosses0011 | ΟΠΛΟ
police5_signer3_rep5_glosses/glosses0012 | ΕΞΩΤΕΡΙΚΟ
police5_signer3_rep5_glosses/glosses0013 | ΜΕΤΑΦΕΡΩ
police5_signer3_rep5_glosses/glosses0014 | ΕΣΥ
police5_signer3_rep5_glosses/glosses0015 | ΜΕΛΟΣ
police5_signer3_rep5_glosses/glosses0016 | ΕΘΝΙΚΗ
police5_signer3_rep5_glosses/glosses0017 | ΟΜΑΔΑ
police5_signer3_rep5_glosses/glosses0018 | ΝΑΙ
police5_signer3_rep5_glosses/glosses0019 | ΕΓΩ
police5_signer3_rep5_glosses/glosses0020 | ΕΘΝΙΚΗ
police5_signer3_rep5_glosses/glosses0021 | ΟΜΑΔΑ
police5_signer3_rep5_glosses/glosses0022 | ΚΩΦΟΣ
police5_signer3_rep5_glosses/glosses0023 | ΣΚΟΠΟΒΟΛΗ
police5_signer3_rep5_glosses/glosses0024 | ΕΣΥ
police5_signer3_rep5_glosses/glosses0025 | ΒΕΒΑΙΩΣΗ
police5_signer3_rep5_glosses/glosses0026 | ΕΘΝΙΚΗ
police5_signer3_rep5_glosses/glosses0027 | ΟΜΑΔΑ
police5_signer3_rep5_glosses/glosses0028 | ΜΕΛΟΣ
police5_signer3_rep5_glosses/glosses0029 | ΕΧΩ
police5_signer3_rep5_glosses/glosses0030 | ΝΑΙ
police5_signer3_rep5_glosses/glosses0031 | ΣΥΝ
police5_signer3_rep5_glosses/glosses0032 | ΧΑΡΤΙ
police5_signer3_rep5_glosses/glosses0033 | ΡΩΤΑΕΙ_ΕΜΕΝΑ
police5_signer3_rep5_glosses/glosses0034 | ΓΙΑ
police5_signer3_rep5_glosses/glosses0035 | ΣΥΜΜΕΤΕΧΩ
police5_signer3_rep5_glosses/glosses0036 | ΕΣΥ
police5_signer3_rep5_glosses/glosses0037 | ΕΞΩΤΕΡΙΚΟ
police5_signer3_rep5_glosses/glosses0038 | ΕΚΕΙ
police5_signer3_rep5_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer3_rep5_glosses/glosses0040 | ???
police5_signer3_rep5_glosses/glosses0041 | ΕΓΩ
police5_signer3_rep5_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer3_rep5_glosses/glosses0043 | 14
police5_signer3_rep5_glosses/glosses0044 | ???
police5_signer3_rep5_glosses/glosses0045 | 30
police5_signer3_rep5_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer3_rep5_glosses/glosses0047 | ΕΣΥ
police5_signer3_rep5_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer3_rep5_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer3_rep5_glosses/glosses0050 | 3
police5_signer3_rep5_glosses/glosses0051 | ΕΥΡΩ
police5_signer3_rep5_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer3_rep5_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer3_rep5_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer3_rep5_glosses/glosses0055 | 3
police5_signer3_rep5_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer3_rep5_glosses/glosses0057 | ΜΕΤΑ
police5_signer3_rep5_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer3_rep5_glosses/glosses0059 | ΠΟΛΥ
police5_signer3_rep5_glosses/glosses0060 | ΠΑΡΑΚΑΛΩ
police5_signer3_rep5_glosses/glosses0061 | ΚΑΛΟ
police5_signer3_rep5_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
police5_signer4_rep1_glosses/glosses0000 | ΓΕΙΑ
police5_signer4_rep1_glosses/glosses0001 | ΕΓΩ
police5_signer4_rep1_glosses/glosses0002 | ΜΠΟΡΩ
police5_signer4_rep1_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police5_signer4_rep1_glosses/glosses0004 | ΠΩΣ;
police5_signer4_rep1_glosses/glosses0005 | ΕΓΩ
police5_signer4_rep1_glosses/glosses0006 | ΣΠΟΡ
police5_signer4_rep1_glosses/glosses0007 | ΕΓΩ
police5_signer4_rep1_glosses/glosses0008 | ΧΡΕΙΑΖΟΜΑΙ
police5_signer4_rep1_glosses/glosses0009 | ΑΔΕΙΑ
police5_signer4_rep1_glosses/glosses0010 | ΓΙΑ
police5_signer4_rep1_glosses/glosses0011 | ΟΠΛΟ
police5_signer4_rep1_glosses/glosses0012 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep1_glosses/glosses0013 | ΜΕΤΑΦΕΡΩ
police5_signer4_rep1_glosses/glosses0014 | ΕΣΥ
police5_signer4_rep1_glosses/glosses0015 | ΜΕΛΟΣ
police5_signer4_rep1_glosses/glosses0016 | ΕΘΝΙΚΗ
police5_signer4_rep1_glosses/glosses0017 | ΟΜΑΔΑ
police5_signer4_rep1_glosses/glosses0018 | ΝΑΙ
police5_signer4_rep1_glosses/glosses0019 | ΕΓΩ
police5_signer4_rep1_glosses/glosses0020 | ΕΘΝΙΚΗ
police5_signer4_rep1_glosses/glosses0021 | ΟΜΑΔΑ
police5_signer4_rep1_glosses/glosses0022 | ΚΩΦΟΣ
police5_signer4_rep1_glosses/glosses0023 | ΣΚΟΠΟΒΟΛΗ
police5_signer4_rep1_glosses/glosses0024 | ΕΣΥ
police5_signer4_rep1_glosses/glosses0025 | ΒΕΒΑΙΩΣΗ
police5_signer4_rep1_glosses/glosses0026 | ΕΘΝΙΚΗ
police5_signer4_rep1_glosses/glosses0027 | ΟΜΑΔΑ
police5_signer4_rep1_glosses/glosses0028 | ΜΕΛΟΣ
police5_signer4_rep1_glosses/glosses0029 | ΕΧΩ
police5_signer4_rep1_glosses/glosses0030 | ΝΑΙ
police5_signer4_rep1_glosses/glosses0031 | ΣΥΝ
police5_signer4_rep1_glosses/glosses0032 | ΧΑΡΤΙ
police5_signer4_rep1_glosses/glosses0033 | ΡΩΤΑΕΙ_ΕΜΕΝΑ
police5_signer4_rep1_glosses/glosses0034 | ΓΙΑ
police5_signer4_rep1_glosses/glosses0035 | ΣΥΜΜΕΤΕΧΩ
police5_signer4_rep1_glosses/glosses0036 | ΕΣΥ
police5_signer4_rep1_glosses/glosses0037 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep1_glosses/glosses0038 | ΕΚΕΙ
police5_signer4_rep1_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer4_rep1_glosses/glosses0040 | ???
police5_signer4_rep1_glosses/glosses0041 | ΕΓΩ
police5_signer4_rep1_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer4_rep1_glosses/glosses0043 | 14
police5_signer4_rep1_glosses/glosses0044 | ???
police5_signer4_rep1_glosses/glosses0045 | 30
police5_signer4_rep1_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer4_rep1_glosses/glosses0047 | ΕΣΥ
police5_signer4_rep1_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer4_rep1_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer4_rep1_glosses/glosses0050 | 3
police5_signer4_rep1_glosses/glosses0051 | ΕΥΡΩ
police5_signer4_rep1_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer4_rep1_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer4_rep1_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer4_rep1_glosses/glosses0055 | 3
police5_signer4_rep1_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer4_rep1_glosses/glosses0057 | ΜΕΤΑ
police5_signer4_rep1_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer4_rep1_glosses/glosses0059 | ΠΟΛΥ
police5_signer4_rep1_glosses/glosses0060 | ΠΑΡΑΚΑΛΩ
police5_signer4_rep1_glosses/glosses0061 | ΚΑΛΟ
police5_signer4_rep1_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
police5_signer4_rep2_glosses/glosses0000 | ΓΕΙΑ
police5_signer4_rep2_glosses/glosses0001 | ΕΓΩ
police5_signer4_rep2_glosses/glosses0002 | ΜΠΟΡΩ
police5_signer4_rep2_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police5_signer4_rep2_glosses/glosses0004 | ΠΩΣ;
police5_signer4_rep2_glosses/glosses0005 | ΕΓΩ
police5_signer4_rep2_glosses/glosses0006 | ΣΠΟΡ
police5_signer4_rep2_glosses/glosses0007 | ΕΓΩ
police5_signer4_rep2_glosses/glosses0008 | ΧΡΕΙΑΖΟΜΑΙ
police5_signer4_rep2_glosses/glosses0009 | ΑΔΕΙΑ
police5_signer4_rep2_glosses/glosses0010 | ΓΙΑ
police5_signer4_rep2_glosses/glosses0011 | ΟΠΛΟ
police5_signer4_rep2_glosses/glosses0012 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep2_glosses/glosses0013 | ΜΕΤΑΦΕΡΩ
police5_signer4_rep2_glosses/glosses0014 | ΕΣΥ
police5_signer4_rep2_glosses/glosses0015 | ΜΕΛΟΣ
police5_signer4_rep2_glosses/glosses0016 | ΕΘΝΙΚΗ
police5_signer4_rep2_glosses/glosses0017 | ΟΜΑΔΑ
police5_signer4_rep2_glosses/glosses0018 | ΝΑΙ
police5_signer4_rep2_glosses/glosses0019 | ΕΓΩ
police5_signer4_rep2_glosses/glosses0020 | ΕΘΝΙΚΗ
police5_signer4_rep2_glosses/glosses0021 | ΟΜΑΔΑ
police5_signer4_rep2_glosses/glosses0022 | ΚΩΦΟΣ
police5_signer4_rep2_glosses/glosses0023 | ΣΚΟΠΟΒΟΛΗ
police5_signer4_rep2_glosses/glosses0024 | ΕΣΥ
police5_signer4_rep2_glosses/glosses0025 | ΒΕΒΑΙΩΣΗ
police5_signer4_rep2_glosses/glosses0026 | ΕΘΝΙΚΗ
police5_signer4_rep2_glosses/glosses0027 | ΟΜΑΔΑ
police5_signer4_rep2_glosses/glosses0028 | ΜΕΛΟΣ
police5_signer4_rep2_glosses/glosses0029 | ΕΧΩ
police5_signer4_rep2_glosses/glosses0030 | ΝΑΙ
police5_signer4_rep2_glosses/glosses0031 | ΣΥΝ
police5_signer4_rep2_glosses/glosses0032 | ΧΑΡΤΙ
police5_signer4_rep2_glosses/glosses0033 | ΡΩΤΑΕΙ_ΕΜΕΝΑ
police5_signer4_rep2_glosses/glosses0034 | ΓΙΑ
police5_signer4_rep2_glosses/glosses0035 | ΣΥΜΜΕΤΕΧΩ
police5_signer4_rep2_glosses/glosses0036 | ΕΣΥ
police5_signer4_rep2_glosses/glosses0037 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep2_glosses/glosses0038 | ΕΚΕΙ
police5_signer4_rep2_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer4_rep2_glosses/glosses0040 | ???
police5_signer4_rep2_glosses/glosses0041 | ΕΓΩ
police5_signer4_rep2_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer4_rep2_glosses/glosses0043 | 14
police5_signer4_rep2_glosses/glosses0044 | ???
police5_signer4_rep2_glosses/glosses0045 | 30
police5_signer4_rep2_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer4_rep2_glosses/glosses0047 | ΕΣΥ
police5_signer4_rep2_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer4_rep2_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer4_rep2_glosses/glosses0050 | 3
police5_signer4_rep2_glosses/glosses0051 | ΕΥΡΩ
police5_signer4_rep2_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer4_rep2_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer4_rep2_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer4_rep2_glosses/glosses0055 | 3
police5_signer4_rep2_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer4_rep2_glosses/glosses0057 | ΜΕΤΑ
police5_signer4_rep2_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer4_rep2_glosses/glosses0059 | ΠΟΛΥ
police5_signer4_rep2_glosses/glosses0060 | ΠΑΡΑΚΑΛΩ
police5_signer4_rep2_glosses/glosses0061 | ΚΑΛΟ
police5_signer4_rep2_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
police5_signer4_rep3_glosses/glosses0000 | ΓΕΙΑ
police5_signer4_rep3_glosses/glosses0001 | ΕΓΩ
police5_signer4_rep3_glosses/glosses0002 | ΜΠΟΡΩ
police5_signer4_rep3_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police5_signer4_rep3_glosses/glosses0004 | ΠΩΣ;
police5_signer4_rep3_glosses/glosses0005 | ΕΓΩ
police5_signer4_rep3_glosses/glosses0006 | ΣΠΟΡ
police5_signer4_rep3_glosses/glosses0007 | ΕΓΩ
police5_signer4_rep3_glosses/glosses0008 | ΧΡΕΙΑΖΟΜΑΙ
police5_signer4_rep3_glosses/glosses0009 | ΑΔΕΙΑ
police5_signer4_rep3_glosses/glosses0010 | ΓΙΑ
police5_signer4_rep3_glosses/glosses0011 | ΟΠΛΟ
police5_signer4_rep3_glosses/glosses0012 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep3_glosses/glosses0013 | ΜΕΤΑΦΕΡΩ
police5_signer4_rep3_glosses/glosses0014 | ΕΣΥ
police5_signer4_rep3_glosses/glosses0015 | ΜΕΛΟΣ
police5_signer4_rep3_glosses/glosses0016 | ΕΘΝΙΚΗ
police5_signer4_rep3_glosses/glosses0017 | ΟΜΑΔΑ
police5_signer4_rep3_glosses/glosses0018 | ΝΑΙ
police5_signer4_rep3_glosses/glosses0019 | ΕΓΩ
police5_signer4_rep3_glosses/glosses0020 | ΕΘΝΙΚΗ
police5_signer4_rep3_glosses/glosses0021 | ΟΜΑΔΑ
police5_signer4_rep3_glosses/glosses0022 | ΚΩΦΟΣ
police5_signer4_rep3_glosses/glosses0023 | ΣΚΟΠΟΒΟΛΗ
police5_signer4_rep3_glosses/glosses0024 | ΕΣΥ
police5_signer4_rep3_glosses/glosses0025 | ΒΕΒΑΙΩΣΗ
police5_signer4_rep3_glosses/glosses0026 | ΕΘΝΙΚΗ
police5_signer4_rep3_glosses/glosses0027 | ΟΜΑΔΑ
police5_signer4_rep3_glosses/glosses0028 | ΜΕΛΟΣ
police5_signer4_rep3_glosses/glosses0029 | ΕΧΩ
police5_signer4_rep3_glosses/glosses0030 | ΝΑΙ
police5_signer4_rep3_glosses/glosses0031 | ΣΥΝ
police5_signer4_rep3_glosses/glosses0032 | ΧΑΡΤΙ
police5_signer4_rep3_glosses/glosses0033 | ΡΩΤΑΕΙ_ΕΜΕΝΑ
police5_signer4_rep3_glosses/glosses0034 | ΓΙΑ
police5_signer4_rep3_glosses/glosses0035 | ΣΥΜΜΕΤΕΧΩ
police5_signer4_rep3_glosses/glosses0036 | ΕΣΥ
police5_signer4_rep3_glosses/glosses0037 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep3_glosses/glosses0038 | ΕΚΕΙ
police5_signer4_rep3_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer4_rep3_glosses/glosses0040 | ???
police5_signer4_rep3_glosses/glosses0041 | ΕΓΩ
police5_signer4_rep3_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer4_rep3_glosses/glosses0043 | 14
police5_signer4_rep3_glosses/glosses0044 | ???
police5_signer4_rep3_glosses/glosses0045 | 30
police5_signer4_rep3_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer4_rep3_glosses/glosses0047 | ΕΣΥ
police5_signer4_rep3_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer4_rep3_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer4_rep3_glosses/glosses0050 | 3
police5_signer4_rep3_glosses/glosses0051 | ΕΥΡΩ
police5_signer4_rep3_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer4_rep3_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer4_rep3_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer4_rep3_glosses/glosses0055 | 3
police5_signer4_rep3_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer4_rep3_glosses/glosses0057 | ΜΕΤΑ
police5_signer4_rep3_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer4_rep3_glosses/glosses0059 | ΠΟΛΥ
police5_signer4_rep3_glosses/glosses0060 | ΠΑΡΑΚΑΛΩ
police5_signer4_rep3_glosses/glosses0061 | ΚΑΛΟ
police5_signer4_rep3_glosses/glosses0062 | ΣΥΝΕΧΕΙΑ
police5_signer4_rep4_glosses/glosses0000 | ΓΕΙΑ
police5_signer4_rep4_glosses/glosses0001 | ΕΓΩ
police5_signer4_rep4_glosses/glosses0002 | ΜΠΟΡΩ
police5_signer4_rep4_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police5_signer4_rep4_glosses/glosses0004 | ΠΩΣ;
police5_signer4_rep4_glosses/glosses0005 | ΕΓΩ
police5_signer4_rep4_glosses/glosses0006 | ΣΠΟΡ
police5_signer4_rep4_glosses/glosses0007 | ΕΓΩ
police5_signer4_rep4_glosses/glosses0008 | ΧΡΕΙΑΖΟΜΑΙ
police5_signer4_rep4_glosses/glosses0009 | ΑΔΕΙΑ
police5_signer4_rep4_glosses/glosses0010 | ΓΙΑ
police5_signer4_rep4_glosses/glosses0011 | ΟΠΛΟ
police5_signer4_rep4_glosses/glosses0012 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep4_glosses/glosses0013 | ΜΕΤΑΦΕΡΩ
police5_signer4_rep4_glosses/glosses0014 | ΕΣΥ
police5_signer4_rep4_glosses/glosses0015 | ΜΕΛΟΣ
police5_signer4_rep4_glosses/glosses0016 | ΕΘΝΙΚΗ
police5_signer4_rep4_glosses/glosses0017 | ΟΜΑΔΑ
police5_signer4_rep4_glosses/glosses0018 | ΝΑΙ
police5_signer4_rep4_glosses/glosses0019 | ΕΓΩ
police5_signer4_rep4_glosses/glosses0020 | ΕΘΝΙΚΗ
police5_signer4_rep4_glosses/glosses0021 | ΟΜΑΔΑ
police5_signer4_rep4_glosses/glosses0022 | ΚΩΦΟΣ
police5_signer4_rep4_glosses/glosses0023 | ΣΚΟΠΟΒΟΛΗ
police5_signer4_rep4_glosses/glosses0024 | ΕΣΥ
police5_signer4_rep4_glosses/glosses0025 | ΒΕΒΑΙΩΣΗ
police5_signer4_rep4_glosses/glosses0026 | ΕΘΝΙΚΗ
police5_signer4_rep4_glosses/glosses0027 | ΟΜΑΔΑ
police5_signer4_rep4_glosses/glosses0028 | ΜΕΛΟΣ
police5_signer4_rep4_glosses/glosses0029 | ΕΧΩ
police5_signer4_rep4_glosses/glosses0030 | ΝΑΙ
police5_signer4_rep4_glosses/glosses0031 | ΣΥΝ
police5_signer4_rep4_glosses/glosses0032 | ΧΑΡΤΙ
police5_signer4_rep4_glosses/glosses0033 | ΡΩΤΑΕΙ_ΕΜΕΝΑ
police5_signer4_rep4_glosses/glosses0034 | ΓΙΑ
police5_signer4_rep4_glosses/glosses0035 | ΣΥΜΜΕΤΕΧΩ
police5_signer4_rep4_glosses/glosses0036 | ΕΣΥ
police5_signer4_rep4_glosses/glosses0037 | ΕΞΩΤΕΡΙΚΟ
police5_signer4_rep4_glosses/glosses0038 | ΕΚΕΙ
police5_signer4_rep4_glosses/glosses0039 | ΠΕΡΙΟΔΟΣ
police5_signer4_rep4_glosses/glosses0040 | ???
police5_signer4_rep4_glosses/glosses0041 | ΕΓΩ
police5_signer4_rep4_glosses/glosses0042 | ΑΠΟΥΣΙΑ
police5_signer4_rep4_glosses/glosses0043 | 14
police5_signer4_rep4_glosses/glosses0044 | ???
police5_signer4_rep4_glosses/glosses0045 | 30
police5_signer4_rep4_glosses/glosses0046 | ΝΟΕΜΒΡΙΟΥ
police5_signer4_rep4_glosses/glosses0047 | ΕΣΥ
police5_signer4_rep4_glosses/glosses0048 | ΠΛΗΡΩΝΩ
police5_signer4_rep4_glosses/glosses0049 | ΠΑΡΑΒΟΛΟ
police5_signer4_rep4_glosses/glosses0050 | 3
police5_signer4_rep4_glosses/glosses0051 | ΕΥΡΩ
police5_signer4_rep4_glosses/glosses0052 | ΕΝΤΑΞΕΙ
police5_signer4_rep4_glosses/glosses0053 | ΑΔΕΙΑ
police5_signer4_rep4_glosses/glosses0054 | ΕΤΟΙΜΟΣ
police5_signer4_rep4_glosses/glosses0055 | 3
police5_signer4_rep4_glosses/glosses0056 | ΕΒΔΟΜΑΔΕΣ
police5_signer4_rep4_glosses/glosses0057 | ΜΕΤΑ
police5_signer4_rep4_glosses/glosses0058 | ΕΥΧΑΡΙΣΤΩ
police5_signer4_rep4_glosses/glosses0059 | ΠΟΛΥ
